🇨🇳央视频道,#genre#

一代枭雄,https://www.goodiptv.club/huya/11342398

芈月传,https://www.goodiptv.club/huya/11352975

民兵葛二蛋,https://www.goodiptv.club/huya/11602072

 朝服金子,https://www.goodiptv.club/huya/29465865

白鹿原,https://www.goodiptv.club/huya/11342416

陈佩斯-小品,https://www.goodiptv.club/huya/20985776

孙红雷-征服,https://www.goodiptv.club/huya/11601970

我的团长我的团,https://www.goodiptv.club/huya/11352910

炊事班的故事,https://www.goodiptv.club/huya/19524135

笑傲江湖,https://www.goodiptv.club/huya/23865142

笑傲江湖,https://live.metshop.top/yy/1354936128

神医喜来乐,http://43.138.170.29:35455/yy/1382714119

铁道游击队,https://www.goodiptv.club/huya/11352936

港剧,https://www.goodiptv.club/huya/11352962

港剧2https://www.goodiptv.club/huya/11342424

西游记-港版,https://www.goodiptv.club/huya/23728660

魔幻手机,https://www.goodiptv.club/huya/11352966

星星,https://www.goodiptv.club/huya/11336587

破产姐妹,https://www.goodiptv.club/huya/21059564

我的心好疼,https://www.goodiptv.club/huya/11601955

浮沉,https://www.goodiptv.club/huya/11336593

4号流水线的李小花,https://www.goodiptv.club/huya/11601957

港剧伴你行,https://www.goodiptv.club/huya/23903183

神雕侠侣,https://www.goodiptv.club/huya/11602082

神雕侠侣,https://live.metshop.top/yy/1351762426

破案,https://www.goodiptv.club/huya/11601962

今朝之长天,https://www.goodiptv.club/huya/29465866

娇妹,https://www.goodiptv.club/huya/11342404

科技这样玩,https://www.goodiptv.club/huya/11602033

宝莲灯,https://www.goodiptv.club/huya/21059563

速度与激情系列,https://www.goodiptv.club/huya/21059556

狼毒花,https://www.goodiptv.club/huya/11602042

尐爺,https://www.goodiptv.club/huya/11342434

相声合集,https://www.goodiptv.club/huya/11342437

美剧,https://www.goodiptv.club/huya/11342438

十大奇冤,https://www.goodiptv.club/huya/11352899

使徒行者,https://www.goodiptv.club/huya/23734256

大时代,https://www.goodiptv.club/huya/23865161

丧尸电影,https://www.goodiptv.club/huya/11342422

英雄本色,https://www.goodiptv.club/huya/11601981

电影的,https://www.goodiptv.club/huya/11352877

斯诺克从小爱戳球,https://www.goodiptv.club/huya/11352893

一代明相吕不韦,https://www.goodiptv.club/huya/11352953

香港刑侦实录,https://www.goodiptv.club/huya/23865058

动漫-一人之下https://www.goodiptv.club/huya/11602065

中国通史-上下五千年,https://www.goodiptv.club/huya/20985822

动漫-四驱兄弟,https://www.goodiptv.club/huya/11352922

父辈的荣耀,,https://www.goodiptv.club/huya/11352893

烧脑悬疑片,https://www.goodiptv.club/huya/11352880

茶啊二中,https://www.goodiptv.club/huya/11213191

皇帝,https://www.goodiptv.club/huya/11342388

热血男儿电影,https://www.goodiptv.club/huya/11352905

白眉大侠,https://www.goodiptv.club/huya/10871113

血族-第二季,https://www.goodiptv.club/huya/23784008

张国立-电影,https://www.goodiptv.club/huya/11352905

大唐双龙传,https://www.goodiptv.club/huya/11602031

新三国,https://www.goodiptv.club/huya/22360453

昔日女神柳清茶,https://www.goodiptv.club/huya/11279247

大清盐商,https://www.goodiptv.club/huya/11342432

笑傲江湖,https://live.metshop.top/yy/1354936128

射雕英雄传,https://live.metshop.top/yy/1354210357

神雕侠侣,https://live.metshop.top/yy/1351762426

倚天屠龙记,https://live.metshop.top/yy/1449856066

天龙八部,https://live.metshop.top/yy/1351814644

鹿鼎记,https://live.metshop.top/yy/28265277

狂飙,http://43.138.170.29:35455/yy/1382764587

寻秦记,https://live.metshop.top/yy/1382749900

封神榜,https://live.metshop.top/yy/1353426319

新白娘子传奇-修复版,https://live.metshop.top/yy/1354930969

钟馗传说,https://live.metshop.top/yy/1382736839

红楼梦,https://live.metshop.top/yy/1382745084

三国演义,https://live.metshop.top/yy/1354936241

西游记后传,https://live.metshop.top/yy/1353392400

少年包青天,https://live.metshop.top/yy/38498680

宰相刘罗锅,https://live.metshop.top/yy/1353892468

雍正王朝,https://live.metshop.top/yy/23206872

神探狄仁杰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351755386

庆余年,http://diyp.112114.xyz/douyu/7489563

陈情令,https://live.metshop.top/yy/1382745121

知否知否应是绿肥红瘦,https://live.metshop.top/yy/21881901

仙剑奇侠传,https://live.metshop.top/yy/1382749903

金装四大才子,https://live.metshop.top/yy/1354926600

公主嫁到,https://live.metshop.top/yy/1382736915

耀舞长安,https://live.metshop.top/yy/1382741640

上海滩,https://live.metshop.top/yy/1382745184

大时代,https://live.metshop.top/yy/1354930891

法证先锋,https://live.metshop.top/yy/1354930965

陀枪师姐,https://live.metshop.top/yy/1382688521

飞虎之潜行极战,https://live.metshop.top/yy/1354932420

放羊的星星,https://live.metshop.top/yy/1355260662

天道,https://live.metshop.top/yy/1382735574

安家,https://live.metshop.top/yy/12086226

欢乐颂,https://live.metshop.top/yy/1382735624

平凡岁月,https://live.metshop.top/yy/1382745117

苦乐村官,https://live.metshop.top/yy/1382736864

剧集_老三国演义,https://www.goodiptv.club/huya/11602081

剧集_新三国演义,https://www.goodiptv.club/huya/11352944

 剧集_新水浒,https://www.goodiptv.club/huya/11342384
 
剧集_纪晓岚,https://www.goodiptv.club/huya/11342396

剧集_庆余年,https://www.goodiptv.club/huya/11352960

剧集_雍正王朝,https://www.goodiptv.club/huya/11342439

剧集_士兵突击,https://www.goodiptv.club/huya/11342430

剧集_爱情公寓,https://www.goodiptv.club/huya/11336726

剧集_家有儿女,https://www.goodiptv.club/huya/11352872

剧集_地下交通站,https://www.goodiptv.club/huya/11342433

剧集_邻里一家亲,https://www.goodiptv.club/huya/11342426

搞笑_陈翔六点半,https://www.goodiptv.club/huya/11274154

📽电影频道,#genre#
邵氏影院@代,http://mmitv.top:80/test/douyu.php?id=4246519 
邵氏影院@代,http://159.75.85.63:35455/douyu/4246519 
邵氏影院@代,http://43.138.170.29:35455/douyu/4246519 
邵氏影院@代,http://epg.112114.xyz/douyu/4246519
 CCtv6影院代,http://aiyun.work.gd/1905.php?id=cctv6 CCtv6
 1905经典代1,http://mhq.yundown.cf/1905.php?id=1905a 
1905经典代2,http://aiyun.work.gd/1905.php?id=1905a 
1905经典代3,http://mhq.yundown.cf/1905.php?id=1905b 
1905经典代4,http://aiyun.work.gd/1905.php?id=1905b 
龙祥电影@代,http://ali.hlspull.yximgs.com/live/twlivemzloehzbzzzpvboydetzewszhthzyuzfzwetyzzzhflxsz.flv 
好莱坞影@代,http://ali.hlspull.yximgs.com/live/twlivezmpzzwdeyzszzczvszfzlzvzfhzuezdfzhzwzlzcmbhlwzy.flv 
战争电影@代,https://live.metshop.top/yy/1382736865 
美亞電影@代,http://198.16.100.90:8278/meiyamovie_twn/playlist.m3u8?tid=MFEF1001328410013284&ct=19226&tsum=9839709ca0f37641c5d1ba962c3bc739 
豆瓣电影@代,http://diyp.112114.xyz/douyu/8770422 
峨眉电影电信,http://182.150.48.83:8888/newlive/live/hls/54/live.m3u8 
动作电影@代,http://51.83.238.223:16703/ 
重温经典@代,http://1.62.64.80/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8 
重温经典@代,http://1.62.64.234/2d07c55520f72f74e7a4710c981d91e2.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8 
重温经典@代,http://bahala.soboy.cn:8002/bysid/401 
CCTV6电影台,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8 
经典再现组播,http://183.222.72.116:6868/rtp/239.10.0.130:5140 
梨园频道ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ 
黑莓电影@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/1.m3u8 
黑莓动画@代,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225662/1.m3u8 
星爷影院@代,http://mmitv.top:80/test/douyu.php?id=122402&u=4654622&cate 
豆瓣高分@代,http://43.138.170.29:35455/douyu/8770422 
下饭神剧@代,http://43.138.170.29:35455/douyu/276200 
超级电影ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8 
超级影院ipv6,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3 
超级电视ipv6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8 
中国功夫ipv6,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw1934355864_2070028581/ott.mobaibox.com/PLTV/3/224/3221227530/index.m3u8 
军旅剧场ipv6,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1807611386_-262631246/ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8 
IHOT谍战ipv6,http://zteres.sn.chinamobile.com:6060/000000001000/6000000006000070630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3 
iHOT爱院ipv6,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000006000030630/index.m3u8?channel-id=wasusyt&amp;Contentid=6000000006000030630&amp;livemode=1&amp;stbId=3 
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv 
CHC动作移动,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
CHC高清移动,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
CHC家庭移动,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
CHC动作移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8 
CHC高清移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8 
CHC家庭移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8 
CHC动作ipv6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8 
CHC动作ipv6,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8 
CHC家庭ipv6,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8 
CHC高清ipv6,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8 
CHC动作ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
CHC家庭ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
CHC高清ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com 
CHC动作ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380763222d00/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNSXQZMUEnZPBI3Y%2BI8ABE4PJC%2B6OvlZZw5ubC%2FbrIdxFJJY1CcAGU%2BYDDQV9oJ%2FVqQ 
CHC高清ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380764b172c9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNS8qWmEGeaUedzcFVVumqf9cm8lJoOcrIZueLbqOJTuoPV%2FwBk6CoHYGFV14SkLW04 
CHC家庭ipv6,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807601b19dd/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNRxu2SqX2RKsLT0S7AyQ8XopIVrD6IJGxdajeuKy4iZqZ4tkZuiEpwSRPszF6PIvg4 CHC动作组播,http://118.254.201.185:8888/udp/239.76.245.243:1234 
CHC高清组播,http://118.254.201.185:8888/udp/239.76.245.242:1234 
CHC家庭组播,http://118.254.201.185:8888/udp/239.76.245.241:1234 
神乐影院-1台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8 
神乐影院-2台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8 
吃米滴虫✔原,http://159.75.85.63:35455/douyu/315457 
冰冰经典✔原,http://159.75.85.63:35455/douyu/74374 
星爷影院✔原,http://159.75.85.63:35455/douyu/508118 
凌儿影院✔原,http://159.75.85.63:35455/douyu/1377142
 麓山迷踪✔原,http://159.75.85.63:35455/douyu/4505431 
瑶瑶恐怖✔原,http://159.75.85.63:35455/douyu/2935323 
怡寶影院✔原,http://159.75.85.63:35455/douyu/434971 
小黛兮影✔原,http://159.75.85.63:35455/douyu/11553944 
萌小鬼片✔原,http://159.75.85.63:35455/douyu/3928 
神乐剧场✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8 
神乐剧院✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8 
神乐影剧✔原,http://159.75.85.63:35455/douyu/122402

 📽电影频道,#genre#
CHC动作电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
南京影院频道,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
南宁影院频道,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江影院频道,https://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
浙江影院频道,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
神乐影院-1台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐影院-2台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
绍兴影院✪,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
电影轮播1,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
电影轮播2,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
电影轮播3,http://gangbaoting.7766.org:8084/0.ts
重温经典[1920x1080],http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://124.231.213.132:9999/tsfile/live/1111_1.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8#http://124.231.213.131:9999/tsfile/live/1111_1.m3u8

📽电影频道,#genre#
成龙,http://zby.xjqxz.top/cldy/live.m3u8
周星驰,http://zby.xjqxz.top/live12/live.m3u8
李连杰,http://zby.xjqxz.top/lljdy/live.m3u8
洪金宝,https://www.goodiptv.club/huya/11342421

成龙,https://www.goodiptv.club/huya/11342386

老九门,https://www.goodiptv.club/huya/11352883

李连杰,https://www.goodiptv.club/huya/11342390

刘德华,https://www.goodiptv.club/huya/11602058

李连杰1,https://www.goodiptv.club/huya/21059588

吴彦祖,https://www.goodiptv.club/huya/11342419

古惑仔系列,https://www.goodiptv.club/huya/11336719

周润发,https://www.goodiptv.club/huya/11342387

星爷,https://www.goodiptv.club/huya/11352965

周星星,https://www.goodiptv.club/huya/11352894

沈腾,https://www.goodiptv.club/huya/11352915

段奕宏,https://www.goodiptv.club/huya/11352941

孙红雷-电影,https://www.goodiptv.club/huya/11352917

电影制片厂,https://www.goodiptv.club/huya/11336575

漫威英雄电影,https://www.goodiptv.club/huya/11352950

红色经典佳片,https://www.goodiptv.club/huya/11602076

回顾经典,https://www.goodiptv.club/huya/21059529

电影_黑帮片,https://www.goodiptv.club/huya/11336719

电影_林正英,https://www.goodiptv.club/huya/11342421

电影_周星驰,https://www.goodiptv.club/huya/11342412

电影_成龙,https://www.goodiptv.club/huya/11342386

电影_周润发,https://www.goodiptv.club/huya/11342387

电影_杰森.斯坦森,https://www.goodiptv.club/huya/21059588

电影_刘德华1,https://www.goodiptv.club/huya/11342424

电影_甄子丹,https://www.goodiptv.club/huya/11352935

电影_洪金宝,https://www.goodiptv.club/huya/11279251

电影_王晶,https://www.goodiptv.club/huya/11602058

电影_沈腾,https://www.goodiptv.club/huya/11601968

电影_黄渤,https://www.goodiptv.club/huya/11352876

电影_强森,https://www.goodiptv.club/huya/21059581

电影_布鲁斯 威利斯,https://www.goodiptv.club/huya/11342428

电影_异形 铁血系列,https://www.goodiptv.club/huya/21059577

电影_武侠 陆小凤,https://www.goodiptv.club/huya/11342427

电影_香港警匪1,https://www.goodiptv.club/huya/11352886

电影_香港罪犯,https://www.goodiptv.club/huya/11352962

电影_枪战,https://www.goodiptv.club/huya/21059579

电影_推荐,https://www.goodiptv.club/huya/11602041

电影_热血,https://www.goodiptv.club/huya/11352934

电影_盗墓,https://www.goodiptv.club/huya/21059552

电影_港片 老片,https://www.goodiptv.club/huya/11601971

电影_玄幻 狄仁杰系列,https://www.goodiptv.club/huya/11342414

电影_谍战 007系列,https://www.goodiptv.club/huya/21059585

电影_喜剧,https://www.goodiptv.club/huya/11352877

电影_港片 老片2,https://www.goodiptv.club/huya/11602043

电影_国产,https://www.goodiptv.club/huya/11352973

电影_周星驰1,https://www.goodiptv.club/huya/11336587

电影_李连杰,https://www.goodiptv.club/huya/11342390

电影_洪金宝,https://www.goodiptv.club/huya/11279251

电影_梁家辉,https://www.goodiptv.club/huya/11342429

电影_许冠英,https://www.goodiptv.club/huya/11601972

电影_喜剧赵本山系列,https://www.goodiptv.club/huya/11352963

电影_八点档,https://www.goodiptv.club/huya/880261

电影_贺岁片,https://www.goodiptv.club/huya/11601986

电影_港台功夫片,https://www.goodiptv.club/huya/11352941

电影_灾难片,https://www.goodiptv.club/huya/11602075

电影_战争片,https://www.goodiptv.club/huya/21059574

电影_犯罪片,https://www.goodiptv.club/huya/11352974

电影_古装片,https://www.goodiptv.club/huya/11336590

电影_高分动作,https://www.goodiptv.club/huya/11352884

电影_动作电影,https://www.goodiptv.club/huya/11602077

电影_搞笑喜剧,https://www.goodiptv.club/huya/11342423

电影_喜剧专场,https://www.goodiptv.club/huya/11602044

电影_欢笑影院,https://www.goodiptv.club/huya/11352894

电影_不挤影院,https://www.goodiptv.club/huya/11352897

电影_国产悬疑,https://www.goodiptv.club/huya/11342395

电影_快意江湖,https://www.goodiptv.club/huya/11342435

电影_黑帮斗争,https://www.goodiptv.club/huya/11342419

电影_古墓系列,https://www.goodiptv.club/huya/11352913

电影_嫣然影厅,https://www.goodiptv.club/huya/11601977

电影_女神系列,https://www.goodiptv.club/huya/11336571

电影_经典女神,https://www.goodiptv.club/huya/11352909

电影_许氏三杰,https://www.goodiptv.club/huya/11602033

电影_经典港片,https://www.goodiptv.club/huya/11352965

电影_镖行天下,https://www.goodiptv.club/huya/11352969

电影_喜乐影院,https://www.goodiptv.club/huya/21059580

电影_蘑菇影厅,https://www.goodiptv.club/huya/11601981

电影_搞笑恐怖,https://www.goodiptv.club/huya/11601960

电影_死神来了,https://www.goodiptv.club/huya/11352903

电影_怪兽系列,https://www.goodiptv.club/huya/21059554

🌃历年春晚合集,#genre#
1983年,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
1984年,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1986年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
1987年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
1988年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
1989年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
1991年,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
1992年,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
1993年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1997年,https://txmov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1998年,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
1999年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
2000年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003年,https://txmov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2006年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2007年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2008年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
2009年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
2010年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2011年,https://txmov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
2013年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
2014年,https://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
